,>35,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman
397,1,1,0,0,3,1,Kenya,3564.0,14,0,0,1,0
398,1,2,1,1,10,5,Finland,49296.0,8,0,1,0,0
399,1,2,1,1,15,7,United States of America,125000.0,21,0,1,0,0
400,1,3,1,1,13,6,France,46482.0,2,0,1,0,0
401,1,1,0,1,8,1,Austria,20112.0,21,1,1,0,0
402,1,2,1,1,16,10,India,29320.0,10,1,1,0,0
403,1,2,1,1,4,2,Russian Federation,7548.0,8,0,1,0,0
404,0,3,1,1,28,22,United Kingdom of Great Britain and Northern Ireland,116333.0,11,1,1,0,0
405,0,1,1,0,10,3,France,54049.0,5,0,1,0,0
406,1,1,1,1,17,12,Germany,54049.0,13,1,1,0,0
407,1,0,1,1,12,6,Italy,32429.0,15,1,1,0,0
408,1,3,1,1,11,5,Italy,27240.0,3,0,1,0,0
409,1,4,1,1,4,1,United Kingdom of Great Britain and Northern Ireland,71093.0,1,0,1,0,0
410,1,2,1,1,8,3,Brazil,5496.0,7,0,1,0,0
411,1,2,1,1,4,2,"Iran, Islamic Republic of...",14256.0,14,1,1,0,0
412,1,3,1,1,13,3,Italy,32429.0,18,1,0,0,1
413,0,2,1,1,27,25,United States of America,160000.0,10,1,1,0,0
414,1,1,0,1,18,14,Brazil,65976.0,19,1,1,0,0
415,1,0,1,1,8,6,Italy,27025.0,43,1,1,0,0
416,1,2,1,1,9,1,Canada,49160.0,14,0,1,0,0
417,1,2,1,1,8,3,United States of America,64000.0,18,1,1,0,0
418,1,3,1,1,16,9,Czech Republic,57156.0,15,1,1,0,0
419,1,2,1,1,15,10,Slovenia,39564.0,3,0,1,0,0
420,0,2,1,1,30,8,United Kingdom of Great Britain and Northern Ireland,50411.0,4,0,1,0,0
421,1,3,1,0,9,4,Germany,54049.0,11,0,1,0,0
422,1,2,0,1,6,4,Brazil,59448.0,19,1,1,0,0
423,1,4,1,1,14,7,United States of America,135000.0,5,0,1,0,0
424,1,2,1,1,21,14,Poland,105300.0,11,0,1,0,0
425,1,0,1,1,9,0,Nigeria,13332.0,24,1,1,0,0
426,1,3,1,1,9,4,France,46482.0,18,1,1,0,0
427,1,3,0,1,14,4,Brazil,180000.0,13,0,1,0,0
428,1,2,1,1,6,4,Brazil,17868.0,15,0,1,0,0
429,1,1,1,1,4,2,Belgium,25944.0,5,1,1,0,0
430,1,3,1,1,3,2,United Kingdom of Great Britain and Northern Ireland,74970.0,10,0,1,0,0
431,1,3,0,1,15,8,Czech Republic,25980.0,27,1,0,1,0
432,1,2,1,1,8,3,Canada,52942.0,11,1,1,0,0
433,1,1,0,1,3,1,Spain,9729.0,12,1,1,0,0
434,1,3,1,1,10,2,Austria,40212.0,9,0,1,0,0
435,1,2,1,1,7,3,United States of America,85000.0,19,1,1,0,0
436,1,1,1,1,8,4,Malaysia,8652.0,23,1,1,0,0
437,1,2,1,1,6,2,Austria,45401.0,10,0,1,0,0
438,1,2,1,1,16,15,United States of America,120000.0,10,0,1,0,0
439,0,1,1,1,18,15,Brazil,41232.0,16,1,1,0,0
440,1,3,1,1,13,11,United States of America,155000.0,15,0,1,0,0
441,1,3,1,1,15,6,Sweden,53388.0,14,1,1,0,0
442,1,2,1,1,9,2,Germany,54049.0,19,1,1,0,0
443,0,4,1,1,25,24,Netherlands,57720.0,9,1,1,0,0
444,1,0,1,1,15,7,Germany,54480.0,21,1,1,0,0
445,1,1,0,1,15,13,United States of America,114000.0,8,0,1,0,0
446,1,3,1,1,15,6,France,34584.0,7,0,1,0,0
447,0,3,1,1,24,15,Russian Federation,36804.0,19,1,1,0,0
448,0,2,1,1,12,11,Germany,51887.0,11,0,1,0,0
449,1,0,0,1,15,10,Germany,77831.0,10,0,1,0,0
450,1,2,1,1,6,4,Belarus,32676.0,4,0,1,0,0
451,1,3,1,0,10,2,India,10728.0,20,1,1,0,0
452,1,2,1,1,3,0,Singapore,34428.0,16,1,1,0,0
453,0,0,1,1,29,21,Italy,81074.0,17,0,1,0,0
454,1,2,1,1,15,5,United States of America,115000.0,17,1,1,0,0
455,1,2,1,1,17,5,Canada,55211.0,22,1,1,0,0
456,1,3,1,1,12,3,Hungary,30216.0,14,1,1,0,0
457,0,2,0,1,26,23,United Kingdom of Great Britain and Northern Ireland,206815.0,14,1,1,0,0
458,0,3,1,1,2,2,Greece,19452.0,11,1,1,0,0
459,0,2,1,1,14,10,United States of America,200000.0,33,1,1,0,0
460,0,2,1,1,23,10,United States of America,142000.0,24,1,1,0,0
461,1,1,1,1,10,8,United States of America,125000.0,17,1,1,0,0
462,1,3,1,1,9,3,United Kingdom of Great Britain and Northern Ireland,84019.0,4,0,1,0,0
463,0,2,1,1,30,15,Belgium,60972.0,15,1,0,1,0
464,1,3,1,1,10,5,Germany,31128.0,10,1,1,0,0
465,1,3,0,1,8,5,Poland,60744.0,16,0,1,0,0
466,1,3,1,1,6,0,Germany,51888.0,6,0,1,0,0
467,1,2,1,1,7,3,Pakistan,3504.0,11,0,1,0,0
468,0,2,1,1,27,19,Czech Republic,51960.0,12,1,1,0,0
469,1,2,1,1,5,5,India,16475.0,4,0,1,0,0
470,1,2,1,1,6,2,Germany,41040.0,9,0,1,0,0
471,0,3,1,1,30,12,United States of America,175000.0,15,0,1,0,0
472,1,3,1,1,19,7,Austria,49941.0,14,1,1,0,0
473,1,3,1,1,15,7,India,18848.0,21,1,1,0,0
474,1,3,1,1,14,6,Germany,84312.0,11,0,1,0,0
475,1,3,1,1,12,7,Germany,81074.0,11,0,1,0,0
476,0,3,1,1,15,10,Germany,68102.0,4,0,1,0,0
477,1,2,1,1,9,5,Kenya,17796.0,6,0,1,0,0
478,0,4,0,0,35,19,United States of America,110000.0,2,0,1,0,0
479,0,2,1,1,22,12,United States of America,126000.0,3,0,1,0,0
480,1,1,1,1,17,10,Turkey,28320.0,25,1,1,0,0
481,1,1,0,1,12,11,Czech Republic,24948.0,7,0,1,0,0
482,1,2,1,1,10,1,India,5585.0,2,0,1,0,0
483,0,3,0,1,30,25,Netherlands,172957.0,14,1,1,0,0
484,1,2,1,1,6,2,Netherlands,35676.0,8,0,1,0,0
485,1,2,1,1,20,24,Brazil,6324.0,9,0,1,0,0
486,1,2,1,1,9,7,India,21641.0,15,1,1,0,0
487,1,2,0,1,11,2,Russian Federation,72000.0,21,1,1,0,0
488,1,1,0,1,5,4,India,27900.0,11,1,1,0,0
489,0,1,1,0,31,18,United States of America,175000.0,30,1,1,0,0
490,1,2,1,1,5,1,India,8042.0,18,1,1,0,0
491,0,3,1,1,10,10,Israel,175112.0,7,0,1,0,0
492,1,0,1,1,19,15,Czech Republic,41568.0,19,1,1,0,0
493,1,2,1,1,20,9,United States of America,190000.0,31,1,1,0,0
494,1,2,1,1,13,6,Colombia,33552.0,21,1,1,0,0
495,1,3,1,1,7,3,France,81074.0,13,1,1,0,0
496,1,2,1,1,8,4,Netherlands,38916.0,12,1,1,0,0
497,0,2,1,1,42,37,United States of America,220000.0,12,1,1,0,0
498,1,3,1,1,10,6,India,12564.0,6,0,1,0,0
499,1,3,1,1,10,8,Russian Federation,45300.0,19,1,1,0,0
500,1,2,1,1,5,4,Bangladesh,8472.0,6,0,1,0,0
501,0,3,1,1,30,30,United States of America,153000.0,22,1,1,0,0
502,0,3,0,0,40,27,Netherlands,129718.0,8,0,1,0,0
503,1,0,1,1,10,4,United States of America,75000.0,8,0,1,0,0
504,1,2,1,1,6,2,India,11169.0,5,0,1,0,0
505,1,3,1,1,7,1,Poland,9720.0,12,0,1,0,0
506,1,2,1,1,10,4,India,30716.0,15,0,1,0,0
507,0,2,1,1,35,25,Germany,81074.0,6,0,1,0,0
508,1,1,1,1,15,10,Uruguay,54000.0,21,0,1,0,0
509,0,1,1,1,28,19,Finland,71340.0,20,1,1,0,0
510,0,1,1,1,30,20,United States of America,215000.0,16,1,0,0,1
511,1,1,1,1,20,10,India,13962.0,12,1,1,0,0
512,0,3,0,1,20,10,Czech Republic,62352.0,4,0,1,0,0
513,0,3,1,1,40,35,Belgium,97288.0,14,1,1,0,0
514,1,3,1,1,7,3,Netherlands,51888.0,13,1,1,0,0
515,1,3,1,1,10,6,India,64224.0,13,0,1,0,0
516,0,3,1,1,20,15,Canada,75631.0,10,1,1,0,0
517,0,0,1,1,10,5,South Africa,36024.0,2,0,1,0,0
518,1,2,1,1,11,6,Italy,55130.0,22,1,1,0,0
519,1,3,1,1,12,3,France,37834.0,10,0,1,0,0
520,0,2,1,1,12,10,Canada,68068.0,26,1,1,0,0
521,0,1,1,1,15,10,United States of America,200000.0,21,1,1,0,0
522,0,2,0,1,32,15,United Kingdom of Great Britain and Northern Ireland,65922.0,15,1,0,0,1
523,1,2,1,1,10,7,Netherlands,36972.0,11,0,1,0,0
524,1,2,0,1,6,2,The former Yugoslav Republic of Macedonia,11580.0,15,0,0,0,1
525,0,2,1,1,23,15,United States of America,203000.0,8,0,1,0,0
526,1,2,1,1,6,2,Botswana,8508.0,29,1,1,0,0
527,1,3,0,1,5,1,Algeria,3828.0,9,0,1,0,0
528,0,2,0,1,13,13,Romania,32424.0,15,0,1,0,0
529,0,1,1,1,23,20,Norway,61608.0,11,0,1,0,0
530,1,2,1,1,6,5,Russian Federation,41000.0,7,0,1,0,0
531,0,1,1,0,38,20,Germany,79993.0,12,1,1,0,0
532,1,2,1,0,23,5,United States of America,100000.0,15,1,1,0,0
533,1,2,1,1,10,5,United States of America,80325.0,13,0,1,0,0
534,0,2,0,1,20,16,United States of America,150000.0,15,0,1,0,0
535,1,2,1,1,16,12,China,71446.0,19,1,1,0,0
536,0,1,1,0,25,20,Spain,58373.0,17,0,1,0,0
537,1,2,1,1,13,8,Mexico,47184.0,5,0,1,0,0
538,1,2,1,1,15,13,Germany,18984.0,23,1,1,0,0
539,0,2,1,1,32,23,Germany,64859.0,13,1,1,0,0
540,1,2,1,1,7,4,Cyprus,28536.0,5,0,1,0,0
541,1,2,1,0,11,3,United States of America,82750.0,14,1,1,0,0
542,1,0,1,1,3,1,Netherlands,23352.0,18,1,1,0,0
543,0,1,1,1,6,5,United Kingdom of Great Britain and Northern Ireland,71093.0,7,0,1,0,0
544,1,3,1,1,18,7,Germany,88208.0,16,1,1,0,0
545,1,3,1,1,13,6,United Kingdom of Great Britain and Northern Ireland,46533.0,4,0,1,0,0
546,1,2,1,1,18,11,Netherlands,59544.0,7,0,1,0,0
547,1,1,1,1,8,3,United Kingdom of Great Britain and Northern Ireland,33600.0,7,0,1,0,0
548,1,3,1,1,15,7,France,39456.0,22,1,1,0,0
549,1,1,1,1,20,10,Hungary,16860.0,25,1,1,0,0
550,1,3,1,1,17,8,Israel,175116.0,4,0,1,0,0
551,1,1,1,1,15,13,Poland,33408.0,20,1,1,0,0
552,1,2,1,1,10,8,United States of America,110000.0,14,1,1,0,0
553,0,2,0,1,23,14,"Venezuela, Bolivarian Republic of...",24000.0,6,0,1,0,0
554,1,2,1,1,5,1,India,5585.0,21,1,1,0,0
555,0,3,0,1,21,15,Croatia,75000.0,15,1,1,0,0
556,1,3,1,1,2,2,Ukraine,9792.0,5,0,0,0,1
557,1,3,1,1,20,5,United States of America,200000.0,7,0,1,0,0
558,1,1,1,1,8,4,United States of America,144000.0,16,0,1,0,0
559,1,4,1,1,4,0,France,24000.0,17,1,1,0,0
560,0,3,1,1,25,7,Germany,91883.0,14,0,1,0,0
561,1,2,1,1,10,5,India,7679.0,22,1,0,1,0
562,0,0,1,1,43,43,United States of America,83000.0,13,0,1,0,0
563,1,2,1,1,13,3,United States of America,75636.0,11,1,1,0,0
564,1,2,1,1,8,5,Russian Federation,16980.0,7,0,1,0,0
565,0,2,1,1,1,1,United States of America,100000.0,10,0,1,0,0
566,0,1,1,1,38,30,Russian Federation,37752.0,14,1,1,0,0
567,0,1,1,1,20,15,United Kingdom of Great Britain and Northern Ireland,103408.0,3,0,1,0,0
568,1,3,1,1,14,8,Denmark,82848.0,5,0,1,0,0
569,1,2,1,1,6,5,India,13962.0,16,1,1,0,0
570,1,2,1,1,4,3,Mexico,29088.0,6,0,1,0,0
571,1,3,1,1,15,12,Georgia,21204.0,16,1,1,0,0
572,0,2,1,0,47,40,United States of America,200000.0,4,0,1,0,0
573,1,2,1,1,9,6,Egypt,22308.0,13,1,1,0,0
574,0,4,1,1,31,29,France,83236.0,5,0,1,0,0
575,1,2,1,1,11,10,Singapore,55944.0,8,0,1,0,0
576,1,2,1,1,10,9,United Kingdom of Great Britain and Northern Ireland,87896.0,15,1,1,0,0
577,1,2,1,1,10,6,United States of America,80000.0,5,0,1,0,0
578,0,2,1,1,25,15,Italy,38916.0,17,1,1,0,0
579,0,3,1,1,22,15,Germany,175119.0,13,1,1,0,0
580,0,3,1,0,35,30,United Kingdom of Great Britain and Northern Ireland,193889.0,6,0,1,0,0
581,1,2,1,1,17,13,Jordan,33852.0,20,1,1,0,0
582,1,1,1,0,7,5,Ukraine,36000.0,21,0,1,0,0
583,1,3,1,1,5,4,United States of America,166000.0,9,0,1,0,0
584,0,3,1,1,18,13,France,64859.0,12,0,1,0,0
585,1,2,1,1,17,13,United States of America,220000.0,5,0,1,0,0
586,0,1,1,1,25,20,United Kingdom of Great Britain and Northern Ireland,89189.0,23,1,1,0,0
587,1,2,1,1,12,5,Germany,51887.0,9,0,1,0,0
588,1,3,0,0,8,7,Netherlands,60535.0,5,0,1,0,0
589,0,3,1,1,14,11,Ukraine,39144.0,1,0,1,0,0
590,0,2,1,1,20,16,Canada,52942.0,6,0,1,0,0
591,0,2,1,1,32,21,United States of America,90000.0,7,1,1,0,0
592,0,2,1,1,15,12,United Kingdom of Great Britain and Northern Ireland,82726.0,8,0,1,0,0
593,1,0,1,0,10,6,Switzerland,80008.0,15,1,1,0,0
594,1,2,1,1,3,1,United States of America,65000.0,18,1,1,0,0
595,1,2,1,1,12,4,Chile,22584.0,31,1,1,0,0
596,1,2,1,1,2,0,Greece,8436.0,11,1,0,0,1
597,1,1,0,1,6,1,Germany,5832.0,8,1,1,0,0
598,1,2,0,1,16,11,India,33508.0,11,1,1,0,0
599,0,4,1,0,40,38,Italy,51888.0,2,0,1,0,0
600,1,3,1,1,10,7,United States of America,160000.0,17,1,1,0,0
601,1,3,1,1,13,3,France,48644.0,5,0,1,0,0
602,1,2,1,1,16,11,Germany,81074.0,18,0,1,0,0
603,0,3,1,1,19,16,Portugal,56211.0,5,0,1,0,0
604,1,2,1,0,7,3,Bangladesh,9960.0,24,1,1,0,0
605,0,1,1,1,20,8,United States of America,200000.0,16,1,1,0,0
606,1,2,1,1,7,3,Pakistan,1944.0,6,0,1,0,0
607,1,2,1,1,6,2,Canada,66556.0,24,1,1,0,0
608,1,4,1,1,25,10,Croatia,41796.0,12,1,1,0,0
609,0,2,1,1,28,25,United States of America,120000.0,10,0,1,0,0
610,1,1,1,1,5,3,Slovenia,33732.0,16,1,1,0,0
611,1,0,1,1,7,6,Brazil,9072.0,21,1,1,0,0
612,1,1,1,1,7,1,Dominican Republic,6732.0,5,0,1,0,0
613,0,2,1,1,42,38,Ecuador,36000.0,5,0,1,0,0
614,1,0,0,0,12,3,Brazil,1104.0,11,1,1,0,0
615,1,2,1,1,25,6,India,20940.0,13,1,1,0,0
616,1,2,1,1,19,6,Germany,86478.0,7,0,1,0,0
617,0,4,1,0,42,25,United States of America,160000.0,10,1,1,0,0
618,1,2,1,1,5,3,Israel,45528.0,4,0,0,0,1
619,0,3,1,1,31,26,Turkey,63120.0,18,1,1,0,0
620,0,3,1,1,35,23,Germany,58373.0,13,0,0,1,0
621,1,2,1,1,10,0,Greece,12324.0,18,1,0,0,1
622,0,2,1,1,25,16,United States of America,105000.0,36,1,1,0,0
623,1,2,1,1,12,7,United States of America,83200.0,8,0,1,0,0
624,1,2,1,1,10,4,United States of America,81000.0,11,1,1,0,0
625,0,1,1,1,26,19,Luxembourg,64860.0,18,0,1,0,0
626,1,3,1,1,10,8,United States of America,106000.0,11,1,1,0,0
627,0,2,1,1,9,7,United States of America,125000.0,18,1,1,0,0
628,1,3,1,1,16,7,Uzbekistan,70000.0,25,1,1,0,0
629,1,2,1,1,13,8,South Africa,32028.0,15,0,1,0,0
630,1,2,0,1,10,6,Colombia,11304.0,19,1,1,0,0
631,0,0,0,1,41,32,Sweden,85908.0,3,0,1,0,0
632,0,0,1,0,37,19,Italy,19458.0,13,1,1,0,0
633,0,1,0,1,17,14,Argentina,100000.0,4,0,1,0,0
634,0,4,1,0,35,15,United Kingdom of Great Britain and Northern Ireland,51704.0,5,0,1,0,0
635,1,2,1,1,12,7,Germany,60427.0,7,0,1,0,0
636,0,3,1,0,20,15,United States of America,200000.0,6,0,1,0,0
637,1,2,1,1,6,3,Canada,60505.0,17,1,1,0,0
638,1,2,1,0,5,3,Brazil,18326.0,10,0,0,0,1
639,0,3,1,1,20,12,Germany,108098.0,13,0,1,0,0
640,1,3,1,1,15,13,Brazil,21996.0,21,1,1,0,0
641,1,3,1,1,8,8,"Iran, Islamic Republic of...",142501.0,25,1,1,0,0
642,1,3,1,0,10,6,United Kingdom of Great Britain and Northern Ireland,129259.0,9,0,1,0,0
643,1,4,1,1,12,3,United States of America,93000.0,6,0,1,0,0
644,1,2,1,1,20,5,United States of America,77250.0,4,0,1,0,0
645,1,1,1,1,4,0,Colombia,9540.0,17,0,1,0,0
646,0,3,1,1,23,8,Italy,64859.0,17,1,1,0,0
647,1,2,0,1,7,5,Syrian Arab Republic,1200.0,19,1,1,0,0
648,1,3,1,1,8,5,France,30916.0,24,1,1,0,0
649,0,3,1,1,20,12,United Kingdom of Great Britain and Northern Ireland,87638.0,11,0,1,0,0
650,1,2,1,1,3,3,India,26527.0,6,0,1,0,0
651,1,1,1,1,7,4,United Kingdom of Great Britain and Northern Ireland,20682.0,20,1,1,0,0
652,1,1,1,1,14,10,United States of America,129600.0,23,1,1,0,0
653,0,1,1,1,38,20,Germany,75669.0,5,0,1,0,0
654,0,2,1,1,40,25,United States of America,116000.0,5,0,1,0,0
655,1,2,1,1,6,6,United States of America,104000.0,15,0,0,0,1
656,1,0,1,1,7,2,United Kingdom of Great Britain and Northern Ireland,36193.0,16,1,1,0,0
657,1,3,0,1,13,4,India,2508.0,40,1,1,0,0
658,1,2,0,1,9,0,India,2508.0,13,1,1,0,0
659,1,1,1,0,15,0,Mexico,7000.0,4,0,1,0,0
660,1,1,0,1,6,0,Zambia,17500.0,20,1,1,0,0
661,1,1,1,1,4,1,"Iran, Islamic Republic of...",11400.0,12,1,1,0,0
662,1,0,1,0,5,3,Italy,16860.0,5,0,1,0,0
663,1,2,1,1,7,2,India,5864.0,15,1,1,0,0
664,1,1,1,1,5,0,Spain,18160.0,9,1,1,0,0
665,0,3,1,1,37,21,France,68102.0,6,0,1,0,0
666,1,1,1,1,13,5,Germany,47563.0,15,1,1,0,0
667,1,3,1,1,12,10,United Kingdom of Great Britain and Northern Ireland,64630.0,3,0,1,0,0
668,1,3,1,1,7,2,Switzerland,69121.0,10,0,0,0,1
669,0,2,0,1,36,24,Netherlands,47563.0,6,1,1,0,0
670,1,3,1,1,15,4,United Kingdom of Great Britain and Northern Ireland,118919.0,13,0,1,0,0
671,1,2,1,1,13,8,India,57240.0,23,1,1,0,0
672,0,2,1,1,20,15,Serbia,216.0,21,1,1,0,0
673,0,2,1,1,19,14,Turkey,24972.0,22,1,1,0,0
674,1,1,0,1,12,10,United Kingdom of Great Britain and Northern Ireland,155111.0,4,0,1,0,0
675,1,2,1,1,14,10,India,30018.0,12,0,1,0,0
676,1,3,1,1,11,3,"Iran, Islamic Republic of...",475.0,6,0,0,0,1
677,1,3,1,1,11,6,France,44320.0,7,0,1,0,0
678,1,2,1,1,10,5,United States of America,65000.0,11,0,1,0,0
679,0,2,1,1,23,20,Canada,60505.0,7,1,1,0,0
680,1,2,1,1,8,3,India,7200.0,8,0,1,0,0
681,1,2,1,1,5,2,India,3770.0,5,0,1,0,0
682,0,1,1,1,41,35,United States of America,160000.0,15,1,1,0,0
683,1,2,1,1,8,2,Denmark,57312.0,22,1,1,0,0
684,1,2,1,1,4,2,United States of America,68000.0,6,0,1,0,0
685,0,2,1,1,35,20,United States of America,144000.0,24,1,1,0,0
686,1,2,1,0,6,2,United States of America,60000.0,29,1,1,0,0
687,1,2,1,1,5,2,India,15682.0,1,0,0,0,1
688,0,3,1,0,3,3,Germany,81074.0,11,0,1,0,0
689,0,2,1,1,38,16,United Kingdom of Great Britain and Northern Ireland,49119.0,10,1,1,0,0
690,1,2,1,1,17,10,France,33732.0,11,0,1,0,0
691,0,4,1,0,15,15,Argentina,14016.0,2,0,1,0,0
692,1,2,1,1,4,3,Israel,63036.0,11,0,1,0,0
693,1,3,1,1,7,3,Italy,25944.0,8,0,1,0,0
694,1,3,1,1,13,7,India,16080.0,15,1,1,0,0
695,1,2,1,1,10,1,United States of America,90000.0,31,1,1,0,0
696,1,3,1,1,15,10,India,111694.0,10,0,1,0,0
697,1,2,1,0,6,1,United States of America,65000.0,4,0,1,0,0
698,1,2,0,1,3,1,Taiwan,60000.0,16,1,1,0,0
699,1,3,1,1,15,7,Czech Republic,32736.0,6,0,1,0,0
700,0,2,1,1,30,26,United States of America,150000.0,13,0,1,0,0
701,1,2,1,1,7,3,Germany,60972.0,14,0,1,0,0
702,1,2,1,1,16,11,India,23735.0,13,0,1,0,0
703,1,4,1,1,16,6,Germany,62481.0,9,1,1,0,0
704,1,1,1,1,9,8,Russian Federation,24540.0,20,1,1,0,0
705,1,2,1,1,6,3,Canada,31400.0,11,0,1,0,0
706,0,2,1,1,37,23,United States of America,150000.0,16,1,0,1,0
707,1,2,1,1,6,1,India,5868.0,22,1,1,0,0
708,1,3,1,1,12,18,France,51887.0,8,0,1,0,0
709,1,2,1,1,10,8,India,29320.0,13,0,1,0,0
710,0,2,1,1,13,11,United States of America,105000.0,8,0,1,0,0
711,0,2,1,1,20,12,United Kingdom of Great Britain and Northern Ireland,134430.0,5,0,1,0,0
712,1,1,1,1,5,8,Brazil,5496.0,14,1,1,0,0
713,0,2,1,1,21,17,Netherlands,71340.0,9,0,1,0,0
714,0,2,1,1,39,16,Italy,41077.0,12,1,1,0,0
715,0,1,1,1,10,3,United States of America,70000.0,12,1,1,0,0
716,0,2,1,1,25,12,Netherlands,59454.0,5,0,1,0,0
717,1,3,1,1,4,3,Croatia,15672.0,14,1,1,0,0
718,0,3,1,1,38,26,Italy,45401.0,9,0,1,0,0
719,1,2,1,1,12,6,India,34904.0,22,1,1,0,0
720,1,0,0,1,8,4,Germany,172950.0,17,1,1,0,0
721,1,3,1,1,16,8,United States of America,150000.0,15,1,0,1,0
722,1,2,0,1,2,0,Russian Federation,11328.0,12,1,1,0,0
723,1,2,1,1,7,6,United Kingdom of Great Britain and Northern Ireland,47826.0,15,1,1,0,0
724,0,3,1,1,12,12,United States of America,80000.0,8,1,1,0,0
725,0,4,1,0,29,16,Germany,84316.0,2,0,1,0,0
726,0,2,1,1,35,21,Netherlands,81074.0,28,1,1,0,0
727,1,3,1,1,5,2,Tunisia,6108.0,9,0,1,0,0
728,0,1,0,1,47,35,Germany,162147.0,4,0,1,0,0
729,1,1,0,1,12,9,Czech Republic,41568.0,24,1,1,0,0
730,1,2,1,0,3,2,Ukraine,23400.0,10,0,1,0,0
731,0,1,1,1,26,20,Japan,95000.0,18,1,1,0,0
732,1,3,1,1,13,9,Italy,57292.0,9,0,1,0,0
733,1,2,1,1,5,3,India,7679.0,15,1,1,0,0
734,1,2,1,1,5,0,Turkey,9862.0,10,0,1,0,0
735,1,2,1,1,10,4,Brazil,16035.0,3,0,1,0,0
736,1,2,1,0,10,5,Germany,73507.0,12,0,1,0,0
737,0,1,1,1,36,23,Austria,51372.0,7,0,1,0,0
738,1,2,1,1,6,4,Canada,55967.0,18,1,0,1,0
739,1,1,1,1,2,7,Colombia,8124.0,7,0,1,0,0
740,1,3,1,1,18,13,Portugal,59676.0,16,1,1,0,0
741,1,3,1,1,10,5,South Korea,40248.0,8,1,1,0,0
742,0,2,0,1,23,16,United Kingdom of Great Britain and Northern Ireland,59459.0,10,1,1,0,0
743,0,3,1,1,42,35,Germany,54070.0,3,0,1,0,0
744,1,2,1,1,13,1,Romania,16284.0,27,1,1,0,0
745,0,3,1,1,21,16,Hungary,47532.0,8,0,1,0,0
746,1,3,0,1,8,2,Hungary,64860.0,16,0,1,0,0
747,1,1,1,1,15,10,United States of America,155000.0,21,1,1,0,0
748,1,2,1,1,8,4,Spain,32429.0,11,1,1,0,0
749,1,2,1,0,10,8,China,29148.0,20,1,1,0,0
750,0,3,1,0,24,12,Brazil,30240.0,12,1,1,0,0
751,1,2,1,1,12,7,Colombia,15888.0,22,1,1,0,0
752,1,2,1,1,4,1,India,6696.0,14,1,1,0,0
753,1,3,1,1,13,5,Poland,66828.0,7,0,1,0,0
754,1,2,0,1,15,10,Poland,75937.0,26,1,1,0,0
755,1,2,1,1,4,0,Israel,98064.0,10,0,1,0,0
756,1,2,1,1,6,2,India,2508.0,18,1,1,0,0
757,1,2,1,1,13,11,United Kingdom of Great Britain and Northern Ireland,118919.0,5,0,1,0,0
758,0,3,1,1,5,5,United States of America,140000.0,15,0,1,0,0
759,0,4,1,1,25,14,United States of America,130000.0,14,0,1,0,0
760,1,1,1,1,25,11,Finland,54480.0,21,1,1,0,0
761,0,3,1,1,25,15,Japan,89568.0,11,1,1,0,0
762,1,2,1,1,13,9,Spain,81074.0,20,1,1,0,0
763,0,3,1,1,18,15,United States of America,115000.0,13,1,1,0,0
764,1,3,1,1,5,0,United Kingdom of Great Britain and Northern Ireland,38778.0,2,0,1,0,0
765,0,1,1,1,12,12,Czech Republic,57156.0,11,1,1,0,0
766,1,1,1,1,11,9,United States of America,150000.0,5,0,1,0,0
767,1,3,0,0,10,5,Poland,45564.0,30,1,1,0,0
768,1,2,1,0,16,10,United States of America,130000.0,13,1,1,0,0
769,1,1,1,1,25,21,Austria,77832.0,22,1,0,1,0
770,1,2,1,1,9,9,India,25128.0,18,1,1,0,0
771,1,3,1,1,15,7,Germany,85397.0,4,0,1,0,0
772,1,4,1,1,16,2,United States of America,123000.0,15,0,1,0,0
773,0,3,1,1,12,10,Germany,97288.0,5,0,1,0,0
774,0,3,0,1,19,13,United States of America,105000.0,13,1,1,0,0
775,1,2,1,1,12,2,India,3686.0,7,0,1,0,0
776,1,2,0,1,18,7,Kenya,55000.0,11,0,1,0,0
777,0,3,1,0,15,7,United States of America,110000.0,3,0,1,0,0
778,1,3,1,1,13,10,Canada,90758.0,14,0,1,0,0
779,0,3,1,0,30,12,Germany,69183.0,23,1,1,0,0
780,1,2,1,1,8,0,India,9773.0,19,1,1,0,0
781,1,2,1,1,15,7,Spain,32429.0,11,1,1,0,0
782,0,2,1,1,34,31,United States of America,82000.0,8,1,1,0,0
783,1,2,1,1,8,5,United States of America,76000.0,24,1,1,0,0
784,1,2,1,1,9,5,India,8517.0,8,0,1,0,0
785,0,2,1,1,42,42,United States of America,70000.0,3,0,1,0,0
786,1,1,1,1,18,9,Poland,28860.0,15,0,1,0,0
787,1,2,0,1,14,12,Turkey,11832.0,11,0,1,0,0
788,1,2,1,1,4,1,India,25131.0,16,1,1,0,0
789,0,3,1,1,18,16,Serbia,77832.0,15,1,1,0,0
790,1,1,1,1,10,7,United Kingdom of Great Britain and Northern Ireland,55582.0,17,1,1,0,0
791,1,1,0,1,12,5,Hungary,120000.0,20,1,1,0,0
792,1,1,1,1,12,2,United Kingdom of Great Britain and Northern Ireland,31020.0,10,1,1,0,0
793,1,3,1,1,16,11,Russian Federation,43404.0,14,0,1,0,0
794,0,2,1,1,25,13,United States of America,97000.0,25,1,0,0,1
