,Age,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman,PCA1,PCA2,MDS1,MDS2
1457,1,2,1,1,10,5,United States of America,106000.0,21,1,1,0,0,-5.344311069001951,7.635099130228099,4.260897117241518,-8.441954995231349
1458,0,2,1,1,22,16,France,28476.0,19,1,1,0,0,10.854253996829188,5.293376223195063,-11.462458973925397,-3.9585368461845762
1459,1,2,1,1,4,3,Japan,42348.0,22,1,1,0,0,-11.245798497261028,8.770618547628143,10.096462677389347,-10.44783438805074
1460,1,1,1,1,20,10,Hungary,25104.0,19,1,1,0,0,5.526278737548559,5.392236261187774,-6.358741611703556,-4.986238225644984
1461,1,2,0,1,8,5,Sri Lanka,7908.0,13,0,1,0,0,-7.072422861325728,-0.32458904119521115,7.154203925837668,-0.8508275173416078
1462,1,2,1,1,8,2,United States of America,80000.0,18,1,1,0,0,-8.850200193802198,4.704492439894009,8.13611963532771,-6.161621032822125
1463,1,1,1,1,5,0,United States of America,50000.0,18,1,1,0,0,-12.440473513432366,4.782419304719478,11.765670912102282,-6.703847669742986
1464,1,2,1,1,10,7,United States of America,166000.0,16,1,1,0,0,-4.190988528918365,2.6162988030964542,3.8299197854217595,-3.364306355656931
1465,1,2,1,1,12,7,Mexico,23808.0,14,0,1,0,0,-2.684182178316427,0.57792576150187,2.6341398271265213,-1.082334144416658
1466,1,0,1,1,15,12,Germany,71345.0,16,0,1,0,0,2.836118231909907,2.4694201121426835,-3.1696604256190843,-2.293057863107433
1467,1,1,1,1,6,3,Uganda,19644.0,26,1,1,0,0,-9.607045783011952,12.731038205458406,7.8206211533338506,-14.044055235322402
1468,1,0,1,1,20,16,Spain,59454.0,10,0,1,0,0,9.109202738313854,-3.6658449730955796,-8.627372709852672,4.641999952729482
1469,0,2,1,1,28,20,Spain,110800.0,15,1,1,0,0,17.95029430030728,1.1385092769476481,-17.970279379268636,1.0091057055045833
1470,1,2,1,1,4,3,Viet Nam,10356.0,42,1,1,0,0,-10.8205668870805,28.765826670781305,6.859977886290743,-30.05747164017377
1471,1,3,1,1,15,6,France,40537.0,23,1,1,0,0,-0.7893173066198234,9.527981145596263,-0.6278460169446176,-9.9584227645918
1472,0,3,1,1,22,16,France,94045.0,19,1,1,0,0,10.856477232291557,5.293493184966777,-11.463130556423767,-3.9553255385061687
1473,1,2,1,1,7,3,India,3864.0,10,1,0,0,1,-9.171504286321195,-3.2844985356207053,9.64172792363752,1.7708191106471483
1474,1,2,1,1,2,1,India,3263.0,6,1,1,0,0,-14.400303314124084,-7.166979386105993,15.556436057463799,4.756282387871079
1475,1,2,1,1,8,4,Colombia,48312.0,15,1,1,0,0,-7.657354865409956,1.6850550790403025,7.395205433587993,-2.888552273144287
1476,1,2,1,1,9,5,Germany,63778.0,26,1,1,0,0,-6.016293224564274,12.653136552816768,4.24397613989934,-13.460601582157834
1477,1,3,0,1,19,5,Mexico,14220.0,12,0,1,0,0,1.4549012874003064,-1.5366018864677489,-2.0066974071529335,2.4026991399484303
1478,1,2,1,1,6,2,India,6073.0,9,1,1,0,0,-10.598808445960557,-4.254915885598875,11.205078538939624,2.5159641615835975
1479,1,2,1,0,10,4,Brazil,15120.0,9,0,1,0,0,-6.2321159441415395,-4.352176566780197,6.838466683150151,3.3057056890100247
1480,1,3,1,1,10,5,Finland,68913.0,8,0,1,0,0,-5.622674202670885,-5.361889399190493,6.405623734103951,4.317633309214485
1481,0,2,1,1,20,12,Romania,43150.0,49,1,1,0,0,7.424232375771211,35.365075179810724,-12.301957596531743,-34.03343296346613
1482,0,3,1,1,15,9,Spain,48644.0,19,1,0,0,1,1.0124951357513898,5.498805982744794,-1.72435048864949,-5.438469412433193
1483,0,1,1,1,9,5,Argentina,24000.0,10,1,1,0,0,-6.358695054967262,-3.3431465553559936,6.857511476433009,2.2150068256901
1484,1,2,1,1,5,4,United Kingdom of Great Britain and Northern Ireland,64630.0,29,1,1,0,0,-9.689769018968631,15.739659141687513,7.539928026534812,-17.092705181707807
1485,1,2,1,1,6,5,Sweden,73140.0,25,1,1,0,0,-8.36868050145113,11.711279314588458,6.77559389521554,-12.990107503903989
1486,1,2,1,1,12,6,India,58639.0,20,1,1,0,0,-3.1840398736856215,6.586612978713887,2.2616912147728647,-7.118952852514947
1487,1,2,1,1,15,11,United Kingdom of Great Britain and Northern Ireland,69102.0,9,0,1,0,0,2.057897843660277,-4.5188811768745305,-1.3733587598739794,4.540212131058207
1488,1,3,1,1,10,10,Latvia,83182.0,24,1,1,0,0,-2.1364692489609802,10.584120562749906,0.6093476060197497,-11.319179644256064
1489,1,2,1,1,5,2,Netherlands,21408.0,21,1,1,0,0,-11.119628302534009,7.761567023614653,10.014778285831948,-9.371368725713964
1490,1,2,1,1,4,3,Taiwan,59655.0,16,0,1,0,0,-11.373106579173278,2.7720698626851656,11.099624894800598,-4.566424748261245
1491,1,1,1,1,3,2,Brazil,27005.0,19,1,1,0,0,-12.71632942486268,5.800643369410712,11.98329089852729,-7.701757625474374
1492,1,1,1,1,16,7,Russian Federation,43224.0,8,0,1,0,0,0.297099775335762,-5.49780492326054,0.43802358806112285,5.609256032786714
1493,1,2,1,1,12,7,Germany,63986.0,22,1,1,0,0,-2.5122933278971313,8.57610350704132,1.3479825208685114,-8.950147076440969
1494,0,4,1,1,20,18,United Kingdom of Great Britain and Northern Ireland,119357.0,10,0,1,0,0,10.369101078628798,-3.685829175660494,-10.037890564092475,5.016537937832357
1495,1,2,1,1,5,3,Finland,32628.0,14,1,1,0,0,-10.63952498260999,0.7531986925096034,10.59457658388693,-2.4353801102521535
1496,0,2,1,1,20,16,France,37140.0,14,0,1,0,0,9.193709413164171,0.3331682613388644,-9.223283524278319,0.6780732851436868
1497,1,0,1,1,10,6,Sweden,81263.0,2,0,1,0,0,-5.121216750216026,-11.370492455086165,6.909722011915368,10.328034776123353
1498,1,1,1,1,2,0,United States of America,60000.0,20,1,1,0,0,-14.728891704261015,6.8398529831105295,13.747211701523707,-8.945794622685536
1499,1,3,1,1,13,3,Germany,65940.0,14,1,1,0,0,-4.421358426823077,0.5988865906545425,4.108041543242305,-1.59504510780051
1500,1,2,1,1,10,8,Poland,55500.0,27,1,1,0,0,-3.3313276245157653,13.603452019588202,1.4448931130218352,-14.132673716569323
1501,0,3,1,1,25,21,Australia,100214.0,17,1,1,0,0,16.290111714350996,3.185860705425974,-16.707653763822854,-1.2959605769963467
1502,1,2,1,1,20,10,Germany,80424.0,12,1,1,0,0,5.378943737272276,-1.6060078758068341,-5.227100059963566,2.3164117012733243
1503,1,0,1,1,11,6,Italy,31992.0,26,1,1,0,0,-3.8341781128824604,12.604441443456563,2.0938456908481653,-13.114978954704336
1504,1,2,1,1,8,4,Austria,38388.0,13,0,1,0,0,-7.700322992244472,-0.31448914239704634,7.746545166568779,-0.9337139252526526
1505,0,2,1,1,35,31,United Kingdom of Great Britain and Northern Ireland,47826.0,13,1,1,0,0,30.26370455255363,-1.1067054735335151,-30.264801646555107,4.620213429408028
1506,0,3,0,1,25,21,Australia,212313.0,15,1,1,0,0,16.251280997890657,1.186534148224316,-16.433286198406268,0.6537700515063527
1507,1,2,1,1,6,3,United States of America,65000.0,16,1,1,0,0,-9.818666084233389,2.7334865161555766,9.437693710867732,-4.245644205984432
1508,0,3,0,0,11,0,United Kingdom of Great Britain and Northern Ireland,71093.0,14,1,1,0,0,-7.862243799333597,0.6676252494988598,7.953762938763979,-2.619520082325668
1509,1,2,1,1,5,2,Bangladesh,4236.0,18,0,1,0,0,-11.18415800374778,4.762246613699168,10.511250153415915,-6.429184512774277
1510,0,2,1,1,18,15,Brazil,41232.0,25,1,1,0,0,7.24512928257658,11.379209824939808,-8.76962461782323,-10.565237667061197
1511,0,3,1,1,13,13,Nepal,19968.0,4,0,1,0,0,1.6532607351581379,-9.499283295961606,-0.286022038060326,10.124692080933274
1512,1,2,1,1,12,8,Mexico,104172.0,16,0,1,0,0,-2.0098920455481095,2.5675501049130887,1.6787618527849428,-2.9865117559567977
1513,1,2,1,1,8,5,Cyprus,74651.0,6,0,1,0,0,-7.219370544139694,-7.3228128018790875,8.384910841907661,6.033269129350701
1514,0,3,1,1,25,16,Italy,37325.0,13,1,1,0,0,13.058048025719451,-0.7630768704863108,-12.896322320477136,2.25507584566317
1515,1,0,1,1,20,12,United States of America,175000.0,18,1,1,0,0,6.767912635354435,4.372649328328367,-7.31801376860299,-3.6263045200614004
1516,0,3,1,0,17,17,Singapore,86059.0,4,0,1,0,0,7.279754637729394,-9.616533279582868,-6.058536586469242,11.099717567987732
1517,1,1,1,1,4,3,Brazil,10992.0,20,1,1,0,0,-11.28949331479434,6.771036095857995,10.432515601581311,-8.491951097380323
1518,1,1,0,1,6,6,Trinidad and Tobago,90000.0,16,1,1,0,0,-7.931017582809367,2.7033945250592955,7.7280993868947165,-4.271059283963589
1519,1,2,1,1,5,1,United States of America,107000.0,2,0,1,0,0,-12.150660300405056,-11.223736699839563,13.882106452192462,9.11552756530962
1520,0,4,1,0,15,10,Portugal,32429.0,13,0,1,0,0,1.512984040249401,-0.5098480273061823,-1.3861656002959164,0.5186132192600885
1521,1,3,1,1,19,5,Czech Republic,23388.0,3,0,1,0,0,1.2633697844666227,-10.53445486828981,0.22891756955060083,12.055516279489922
1522,1,2,1,1,15,11,Poland,29412.0,7,1,1,0,0,2.01392044679308,-6.518478494807126,-1.0520676118055707,6.541039236836608
1523,0,3,1,1,27,19,United States of America,150000.0,9,0,1,0,0,16.41766529819325,-4.830658386198484,-15.695319947018001,6.725096823044837
1524,0,3,1,1,42,35,Germany,54070.0,3,0,1,0,0,38.006399950612305,-11.27958412861644,-36.606518843822876,15.63876877073592
1525,1,2,1,1,4,2,Pakistan,6540.0,17,1,1,0,0,-11.982525331828436,3.781783904509684,11.481561995637062,-5.595250185898332
1526,1,0,1,1,10,10,Italy,106644.0,28,1,1,0,0,-2.0504104560895633,14.583215452266204,0.4143261817616618,12.58731532218069
1527,1,2,1,1,10,0,United States of America,68500.0,11,0,1,0,0,-8.703408804727358,-2.3123727139815107,9.303246328074644,1.1851658975272792
1528,1,1,1,1,10,2,Croatia,15672.0,6,0,1,0,0,-7.553911901922794,-7.33137430333736,8.621742983293425,6.464664997341638
1529,1,1,1,0,15,3,United States of America,65000.0,21,1,1,0,0,-2.7179203113000936,7.55863484959515,1.2916400461214264,-9.087845754669653
1530,1,2,1,1,17,10,Russian Federation,19074.0,14,1,1,0,0,3.088106295726982,0.4512985286832608,-3.095580616711714,-0.1730377201561595
1531,1,0,1,1,2,1,Israel,29772.0,10,1,1,0,0,-14.314141207210149,-3.1678790613608765,14.851444720468812,0.861234040406046
1532,1,2,0,0,25,9,Russian Federation,41520.0,10,0,1,0,0,8.59170753837802,-3.692040465311723,-8.549248987564624,6.602660589265825
1533,1,2,1,1,5,0,Indonesia,4392.0,31,1,1,0,0,-12.164914303211413,17.779260323062527,9.65551145211588,-19.41221580948723
1534,1,3,1,1,16,14,Canada,140551.0,15,1,1,0,0,4.85214582094373,1.4303928042585867,-5.148049385341627,-1.0508632829670346
1535,1,4,1,0,10,5,United States of America,73000.0,7,0,1,0,0,-5.6438514433868825,-6.361645368332014,6.58286061417321,5.298291052712083
1536,1,3,0,0,7,5,Pakistan,5448.0,8,0,1,0,0,-7.956214992790764,-5.304113286468615,8.862599611054856,3.9481375880628895
1537,0,2,1,1,34,22,Hungary,53496.0,12,0,1,0,0,23.80504886107913,-1.9967524204149223,-23.532448175996322,4.848623903818388
1538,0,1,0,1,50,40,Malta,106644.0,2,0,1,0,0,47.348571853547355,-12.483852773856784,-45.704723456518224,17.789196835064683
1539,1,1,1,1,12,12,Canada,113222.0,17,0,1,0,0,0.5274650705462813,3.527147393105004,-1.241945557956576,-4.032133033292702
1540,0,3,1,1,19,11,Denmark,160884.0,18,1,1,0,0,5.361370764920619,4.401966117386605,-5.9307563482769705,-3.843946926007651
1541,0,4,1,1,7,5,Germany,60768.0,20,1,1,0,0,-7.698549454138631,6.693144507397841,6.779655826429156,-7.915420742729299
1542,1,2,1,1,14,7,United States of America,180000.0,13,0,1,0,0,-1.1459427610206994,-0.46015176415236014,1.2026736422377848,0.1681550207344811
1543,1,2,1,1,8,3,India,16084.0,10,0,1,0,0,-8.393960313606438,-3.3037731780856485,8.852603219843633,1.9258034059379887
1544,1,2,1,1,13,8,Belarus,33768.0,29,1,1,0,0,-0.9580439569996085,15.54505045176922,-1.1517762810919667,-15.613751489923926
1545,1,3,1,1,12,8,Canada,105884.0,8,0,0,0,1,-2.180360539800334,-5.430552917378833,2.9918567671882266,4.849224262495264
1546,0,3,1,1,20,20,Australia,74310.0,8,0,1,0,0,11.582809263817703,-5.705527106736512,-11.102145021325223,7.708292239573461
1547,1,2,1,1,13,11,Brazil,24732.0,31,1,1,0,0,0.971082128000293,17.51442426640341,-3.3415471065747226,-17.43838892600222
1548,0,2,1,1,5,2,Belgium,57588.0,16,1,1,0,0,-11.224980643429578,2.7628152637874943,10.820199577273879,-4.470367659428694
1549,0,3,1,1,21,12,Argentina,36000.0,5,0,1,0,0,7.2632235887374215,-8.643817433634185,-6.073846047240983,9.471417539444817
1550,1,2,1,1,4,4,Thailand,7020.0,14,1,1,0,0,-10.788589289251846,0.7624039248311147,10.965785082148656,-2.593238676993863
1551,1,0,1,1,5,3,Germany,10380.0,13,1,1,0,0,-10.661595159102063,-0.24660425292038093,10.760591096317198,-1.4547344325226503
1552,0,0,1,1,25,10,Italy,19452.0,25,1,1,0,0,9.539630160936701,11.294323533973758,-11.422526526698872,-11.149069032883704
1553,1,3,1,1,22,13,Germany,106644.0,14,1,1,0,0,8.86352450373184,0.32483594744354444,-8.87037834925813,0.6705060164249887
1554,0,3,1,1,0,0,United States of America,85000.0,8,0,0,0,1,-16.538093111186722,-5.118668655274332,17.38151288772469,2.4412292498650734
1555,1,2,1,1,5,3,Bangladesh,6816.0,18,1,1,0,0,-10.55513691377238,4.752205687222876,9.934127159510897,-6.359431705893345
1556,1,2,1,1,8,2,Belgium,31128.0,7,0,1,0,0,-9.086331283521094,-6.292990592531743,9.993835797841031,4.877396555407928
1557,1,2,0,1,11,6,Russian Federation,5664.0,19,0,1,0,0,-3.9842815361792474,5.606051663021655,3.201070037774485,-6.244713285543895
1558,1,2,0,1,8,2,Poland,81720.0,7,0,1,0,0,-9.084615870314977,-6.29290034668455,9.990984184898796,4.87873170167031
1559,0,2,0,1,38,27,Denmark,203736.0,12,1,0,0,1,30.0633295980085,-2.1238978279921197,-29.654600728366884,5.7349288910065495
1560,0,2,1,1,9,5,United States of America,146000.0,13,1,0,0,1,-6.290610970934644,-0.3436391535906193,6.3353303476827305,-0.6926440221412296
1561,0,3,1,1,30,17,Germany,68252.0,20,1,1,0,0,17.72288915447025,6.1287933826494445,-18.623212185712305,-4.329896335732571
1562,1,2,1,1,5,2,India,8664.0,12,0,1,0,0,-11.311902771434102,-1.2363250447626664,11.491599373026466,-0.5623804845682193
1563,0,3,1,1,38,32,Australia,100214.0,28,1,1,0,0,33.54554063495367,13.821902018740605,-35.15848082643566,-9.638016140767965
1564,1,2,1,1,18,8,United States of America,110000.0,9,1,1,0,0,2.503872627618833,-4.546560958522536,-1.9516535244864055,5.04779176911431
1565,1,1,1,1,14,12,Philippines,31008.0,7,0,1,0,0,1.865778540943035,-6.509224736077742,-0.9523938097448224,6.735139167294315
1566,1,2,1,0,8,8,Netherlands,45396.0,14,0,1,0,0,-5.16303511385104,0.6451045032818234,5.102939656144717,-1.7594568773089265
1567,1,2,1,1,6,4,South Korea,4.0,20,1,1,0,0,-9.106673009329699,6.722378085903426,8.195856410693969,-8.119487422986001
1568,1,2,0,1,14,4,Germany,15564.0,10,0,1,0,0,-3.1022665455732814,-3.429598277102282,3.439922085184452,3.294603014757888
1569,1,3,1,1,6,2,Germany,49725.0,11,0,1,0,0,-10.554696710321961,-2.2553115002633968,10.85985663499397,0.5467818629072397
1570,0,2,1,1,8,4,United States of America,100000.0,13,1,1,0,0,-7.6982339260194665,-0.31437923910922894,7.742403556430743,-0.9344027015245153
1571,1,0,1,1,10,8,Poland,65604.0,5,0,1,0,0,-3.799933022575997,-8.391321666347107,5.1229645438915385,7.7600518328742405
1572,0,3,0,1,25,13,United States of America,168000.0,35,1,1,0,0,11.644625958999745,21.26208452259331,-14.518298039287165,-19.847994072972813
1573,0,2,1,1,10,6,Germany,76783.0,8,0,1,0,0,-4.993473745683695,-5.371920889381765,5.805304271155044,4.393689266652232
1574,0,2,1,1,25,25,United States of America,140000.0,6,0,1,0,0,18.572721176021314,-7.851646293832016,-17.804058201446423,10.800239413258302
1575,0,4,1,0,20,10,Austria,61428.0,6,1,1,0,0,5.250404736526574,-7.604621317924674,-4.227519474804019,8.351632429684878
1576,1,1,1,1,15,11,United States of America,135000.0,31,1,1,0,0,2.5290802269057466,17.4760280811844,-4.858128699281114,-17.081982378578893
1577,1,1,1,1,14,10,Argentina,97308.0,15,1,1,0,0,0.780685884164409,1.5090906631454706,-0.9563546765789154,-1.5534114029469206
1578,1,0,1,1,9,6,Germany,66540.0,19,1,1,0,0,-5.5364766884182695,5.644753134358469,4.7524211203179,-6.535783660229592
1579,1,2,1,1,11,6,Nigeria,73000.0,21,1,0,1,0,-3.9393667517113147,7.605698295800305,2.888752342229521,-8.205696804458485
1580,1,3,1,1,14,8,Germany,76783.0,17,1,1,0,0,-0.43524563820728385,3.528671627098383,-0.021124046297722104,-3.6899213970890745
1581,0,2,1,1,20,19,Spain,54049.0,24,1,1,0,0,11.294241752991915,10.300694432732787,-12.827657036776493,-9.303951536403465
1582,1,3,1,1,13,8,France,60535.0,14,1,1,0,0,-1.2768736410577488,0.548649305872847,1.2351370550975715,-0.8570245727645757
1583,0,2,1,1,24,21,United States of America,155000.0,14,1,1,0,0,15.450892247666001,0.20596509442161007,-15.60282340641136,1.4853408380078064
1584,1,4,0,1,12,2,Germany,58872.0,1,0,1,0,0,-6.104766953975869,-12.368706421834485,8.00413086939904,11.903229023331285
1585,1,3,1,1,15,9,Brazil,32988.0,16,1,1,0,0,0.9480168372578224,2.4994882770652427,-1.2492967168907745,-2.4683073910490014
1586,1,3,1,0,5,3,Argentina,62848.0,9,0,1,0,0,-10.74507940807838,-4.245563698746423,11.44985470481962,2.4651090247825764
1587,0,2,1,1,23,20,Brazil,24924.0,14,1,1,0,0,14.04041854383201,0.23507503440409577,-14.184982903564833,1.3092032683124288
1588,0,2,0,1,15,13,Canada,124935.0,9,1,1,0,0,3.3176581832686094,-4.5388726394923795,-2.7284374891002856,4.946672043459184
1589,1,3,1,1,12,7,Norway,88474.0,10,0,1,0,0,-2.7672528320546013,-3.4210119255709284,3.280800325358513,2.8000197902587107
1590,1,3,1,1,7,6,Spain,65000.0,13,0,1,0,0,-7.218683074985567,-0.315236288879177,7.382910528062265,-0.9612867247818065
1591,1,0,0,1,12,12,France,58654.0,21,1,1,0,0,0.6108781152268069,7.526103092957787,-1.7905286540927348,-8.004137245480655
1592,0,2,0,1,40,28,United States of America,175000.0,13,0,1,0,0,32.26686394329158,-1.1728242372531101,-31.98975493775956,4.997156348061645
1593,0,2,1,1,38,31,Belgium,82155.0,15,1,1,0,0,32.638889069606236,0.8349929600793434,-32.64260238411296,3.026161431230612
1594,1,2,1,1,11,8,Germany,71451.0,18,1,1,0,0,-2.7454995060471847,4.586314696798049,2.112876653800584,-5.114265927338521
1595,1,3,1,1,9,2,Denmark,62520.0,15,0,1,0,0,-8.137610706785841,1.6858750401073965,7.85009365382172,-3.110830135010779
1596,0,3,1,1,20,10,Spain,56211.0,21,1,1,0,0,5.5699651122868,7.391818268792522,-6.644984458385957,-6.978061252794254
1597,1,2,1,1,3,3,India,4887.0,13,1,1,0,0,-12.216040672249468,-0.20802117039271645,12.523599784301688,-1.8092147665102423
1598,1,2,1,1,5,1,Belgium,43239.0,28,1,1,0,0,-11.598610968562642,14.769994310987405,9.519088113746623,-16.330202812745533
1599,1,3,1,1,13,8,India,5028.0,12,0,1,0,0,-1.321387341899512,-1.450976226373575,1.5667890614293318,1.085047709112687
1600,1,2,1,1,9,5,Spain,97288.0,5,0,0,0,1,-6.462789182049324,-8.341832122051873,7.7549651486480835,7.1448997193630115
1601,1,2,1,1,9,4,Hungary,28860.0,1,0,1,0,0,-7.179306238839742,-12.330961693102614,9.113896913108679,10.977168200242325
